GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Shandong-Central_PV,2030.04.15.23.00,0
Shandong-Central_PV,2030.07.01.00.00,0
Shandong-Central_PV,2030.07.01.01.00,0
Shandong-Central_PV,2030.07.01.02.00,0
Shandong-Central_PV,2030.07.01.03.00,0
Shandong-Central_PV,2030.07.01.04.00,0
Shandong-Central_PV,2030.07.01.05.00,0.017
Shandong-Central_PV,2030.07.01.06.00,0.125
Shandong-Central_PV,2030.07.01.07.00,0.304
Shandong-Central_PV,2030.07.01.08.00,0.467
Shandong-Central_PV,2030.07.01.09.00,0.57
Shandong-Central_PV,2030.07.01.10.00,0.6
Shandong-Central_PV,2030.07.01.11.00,0.63
Shandong-Central_PV,2030.07.01.12.00,0.596
Shandong-Central_PV,2030.07.01.13.00,0.519
Shandong-Central_PV,2030.07.01.14.00,0.487
Shandong-Central_PV,2030.07.01.15.00,0.416
Shandong-Central_PV,2030.07.01.16.00,0.329
Shandong-Central_PV,2030.07.01.17.00,0.176
Shandong-Central_PV,2030.07.01.18.00,0.041
Shandong-Central_PV,2030.07.01.19.00,0
Shandong-Central_PV,2030.07.01.20.00,0
Shandong-Central_PV,2030.07.01.21.00,0
Shandong-Central_PV,2030.07.01.22.00,0
Shandong-Central_PV,2030.07.01.23.00,0
Shandong-Central_PV,2030.10.31.00.00,0
Shandong-Central_PV,2030.10.31.01.00,0
Shandong-Central_PV,2030.10.31.02.00,0
Shandong-Central_PV,2030.10.31.03.00,0
Shandong-Central_PV,2030.10.31.04.00,0
Shandong-Central_PV,2030.10.31.05.00,0
Shandong-Central_PV,2030.10.31.06.00,0
Shandong-Central_PV,2030.10.31.07.00,0.062
Shandong-Central_PV,2030.10.31.08.00,0.302
Shandong-Central_PV,2030.10.31.09.00,0.52
Shandong-Central_PV,2030.10.31.10.00,0.659
Shandong-Central_PV,2030.10.31.11.00,0.736
Shandong-Central_PV,2030.10.31.12.00,0.742
Shandong-Central_PV,2030.10.31.13.00,0.682
Shandong-Central_PV,2030.10.31.14.00,0.54
Shandong-Central_PV,2030.10.31.15.00,0.35
Shandong-Central_PV,2030.10.31.16.00,0.121
Shandong-Central_PV,2030.10.31.17.00,0
Shandong-Central_PV,2030.10.31.18.00,0
Shandong-Central_PV,2030.10.31.19.00,0
Shandong-Central_PV,2030.10.31.20.00,0
Shandong-Central_PV,2030.10.31.21.00,0
Shandong-Central_PV,2030.10.31.22.00,0
Shandong-Central_PV,2030.10.31.23.00,0
Shanghai-Central_PV,2030.01.28.00.00,0
Shanghai-Central_PV,2030.01.28.01.00,0
Shanghai-Central_PV,2030.01.28.02.00,0
Shanghai-Central_PV,2030.01.28.03.00,0
Shanghai-Central_PV,2030.01.28.04.00,0
Shanghai-Central_PV,2030.01.28.05.00,0
Shanghai-Central_PV,2030.01.28.06.00,0.008
Shanghai-Central_PV,2030.01.28.07.00,0.131
Shanghai-Central_PV,2030.01.28.08.00,0.368
Shanghai-Central_PV,2030.01.28.09.00,0.611
Shanghai-Central_PV,2030.01.28.10.00,0.658
Shanghai-Central_PV,2030.01.28.11.00,0.586
Shanghai-Central_PV,2030.01.28.12.00,0.416
Shanghai-Central_PV,2030.01.28.13.00,0.273
Shanghai-Central_PV,2030.01.28.14.00,0.165
Shanghai-Central_PV,2030.01.28.15.00,0.075
Shanghai-Central_PV,2030.01.28.16.00,0.033
Shanghai-Central_PV,2030.01.28.17.00,0
Shanghai-Central_PV,2030.01.28.18.00,0
Shanghai-Central_PV,2030.01.28.19.00,0
Shanghai-Central_PV,2030.01.28.20.00,0
Shanghai-Central_PV,2030.01.28.21.00,0
Shanghai-Central_PV,2030.01.28.22.00,0
Shanghai-Central_PV,2030.01.28.23.00,0
Shanghai-Central_PV,2030.04.15.00.00,0
Shanghai-Central_PV,2030.04.15.01.00,0
Shanghai-Central_PV,2030.04.15.02.00,0
Shanghai-Central_PV,2030.04.15.03.00,0
Shanghai-Central_PV,2030.04.15.04.00,0
Shanghai-Central_PV,2030.04.15.05.00,0.001
Shanghai-Central_PV,2030.04.15.06.00,0.071
Shanghai-Central_PV,2030.04.15.07.00,0.227
Shanghai-Central_PV,2030.04.15.08.00,0.387
Shanghai-Central_PV,2030.04.15.09.00,0.476
Shanghai-Central_PV,2030.04.15.10.00,0.564
Shanghai-Central_PV,2030.04.15.11.00,0.651
Shanghai-Central_PV,2030.04.15.12.00,0.741
Shanghai-Central_PV,2030.04.15.13.00,0.729
Shanghai-Central_PV,2030.04.15.14.00,0.617
Shanghai-Central_PV,2030.04.15.15.00,0.444
Shanghai-Central_PV,2030.04.15.16.00,0.252
Shanghai-Central_PV,2030.04.15.17.00,0.072
Shanghai-Central_PV,2030.04.15.18.00,0
Shanghai-Central_PV,2030.04.15.19.00,0
Shanghai-Central_PV,2030.04.15.20.00,0
Shanghai-Central_PV,2030.04.15.21.00,0
Shanghai-Central_PV,2030.04.15.22.00,0
Shanghai-Central_PV,2030.04.15.23.00,0
Shanghai-Central_PV,2030.07.01.00.00,0
Shanghai-Central_PV,2030.07.01.01.00,0
Shanghai-Central_PV,2030.07.01.02.00,0
Shanghai-Central_PV,2030.07.01.03.00,0
Shanghai-Central_PV,2030.07.01.04.00,0
Shanghai-Central_PV,2030.07.01.05.00,0.024
Shanghai-Central_PV,2030.07.01.06.00,0.151
Shanghai-Central_PV,2030.07.01.07.00,0.322
Shanghai-Central_PV,2030.07.01.08.00,0.467
Shanghai-Central_PV,2030.07.01.09.00,0.556
Shanghai-Central_PV,2030.07.01.10.00,0.624
Shanghai-Central_PV,2030.07.01.11.00,0.663
Shanghai-Central_PV,2030.07.01.12.00,0.688
Shanghai-Central_PV,2030.07.01.13.00,0.601
Shanghai-Central_PV,2030.07.01.14.00,0.416
Shanghai-Central_PV,2030.07.01.15.00,0.247
Shanghai-Central_PV,2030.07.01.16.00,0.132
Shanghai-Central_PV,2030.07.01.17.00,0.053
Shanghai-Central_PV,2030.07.01.18.00,0.007
Shanghai-Central_PV,2030.07.01.19.00,0
Shanghai-Central_PV,2030.07.01.20.00,0
Shanghai-Central_PV,2030.07.01.21.00,0
Shanghai-Central_PV,2030.07.01.22.00,0
Shanghai-Central_PV,2030.07.01.23.00,0
Shanghai-Central_PV,2030.10.31.00.00,0
Shanghai-Central_PV,2030.10.31.01.00,0
Shanghai-Central_PV,2030.10.31.02.00,0
Shanghai-Central_PV,2030.10.31.03.00,0
Shanghai-Central_PV,2030.10.31.04.00,0
Shanghai-Central_PV,2030.10.31.05.00,0
Shanghai-Central_PV,2030.10.31.06.00,0.049
Shanghai-Central_PV,2030.10.31.07.00,0.238
Shanghai-Central_PV,2030.10.31.08.00,0.426
Shanghai-Central_PV,2030.10.31.09.00,0.605
Shanghai-Central_PV,2030.10.31.10.00,0.718
Shanghai-Central_PV,2030.10.31.11.00,0.775
Shanghai-Central_PV,2030.10.31.12.00,0.684
Shanghai-Central_PV,2030.10.31.13.00,0.568
Shanghai-Central_PV,2030.10.31.14.00,0.386
Shanghai-Central_PV,2030.10.31.15.00,0.212
Shanghai-Central_PV,2030.10.31.16.00,0.074
Shanghai-Central_PV,2030.10.31.17.00,0.004
Shanghai-Central_PV,2030.10.31.18.00,0
Shanghai-Central_PV,2030.10.31.19.00,0
Shanghai-Central_PV,2030.10.31.20.00,0
Shanghai-Central_PV,2030.10.31.21.00,0
Shanghai-Central_PV,2030.10.31.22.00,0
Shanghai-Central_PV,2030.10.31.23.00,0
Shanxi-Central_PV,2030.01.28.00.00,0
Shanxi-Central_PV,2030.01.28.01.00,0
Shanxi-Central_PV,2030.01.28.02.00,0
Shanxi-Central_PV,2030.01.28.03.00,0
Shanxi-Central_PV,2030.01.28.04.00,0
Shanxi-Central_PV,2030.01.28.05.00,0
Shanxi-Central_PV,2030.01.28.06.00,0
Shanxi-Central_PV,2030.01.28.07.00,0
Shanxi-Central_PV,2030.01.28.08.00,0.156
Shanxi-Central_PV,2030.01.28.09.00,0.437
Shanxi-Central_PV,2030.01.28.10.00,0.633
Shanxi-Central_PV,2030.01.28.11.00,0.758
Shanxi-Central_PV,2030.01.28.12.00,0.778
Shanxi-Central_PV,2030.01.28.13.00,0.739
Shanxi-Central_PV,2030.01.28.14.00,0.656
Shanxi-Central_PV,2030.01.28.15.00,0.485
Shanxi-Central_PV,2030.01.28.16.00,0.225
Shanxi-Central_PV,2030.01.28.17.00,0
Shanxi-Central_PV,2030.01.28.18.00,0
Shanxi-Central_PV,2030.01.28.19.00,0
Shanxi-Central_PV,2030.01.28.20.00,0
Shanxi-Central_PV,2030.01.28.21.00,0
Shanxi-Central_PV,2030.01.28.22.00,0
Shanxi-Central_PV,2030.01.28.23.00,0
Shanxi-Central_PV,2030.04.15.00.00,0
Shanxi-Central_PV,2030.04.15.01.00,0
Shanxi-Central_PV,2030.04.15.02.00,0
Shanxi-Central_PV,2030.04.15.03.00,0
Shanxi-Central_PV,2030.04.15.04.00,0
Shanxi-Central_PV,2030.04.15.05.00,0.001
Shanxi-Central_PV,2030.04.15.06.00,0.087
Shanxi-Central_PV,2030.04.15.07.00,0.275
Shanxi-Central_PV,2030.04.15.08.00,0.476
Shanxi-Central_PV,2030.04.15.09.00,0.643
Shanxi-Central_PV,2030.04.15.10.00,0.747
Shanxi-Central_PV,2030.04.15.11.00,0.795
Shanxi-Central_PV,2030.04.15.12.00,0.808
Shanxi-Central_PV,2030.04.15.13.00,0.724
Shanxi-Central_PV,2030.04.15.14.00,0.657
Shanxi-Central_PV,2030.04.15.15.00,0.545
Shanxi-Central_PV,2030.04.15.16.00,0.41
Shanxi-Central_PV,2030.04.15.17.00,0.241
Shanxi-Central_PV,2030.04.15.18.00,0.073
Shanxi-Central_PV,2030.04.15.19.00,0.001
Shanxi-Central_PV,2030.04.15.20.00,0
Shanxi-Central_PV,2030.04.15.21.00,0
Shanxi-Central_PV,2030.04.15.22.00,0
Shanxi-Central_PV,2030.04.15.23.00,0
Shanxi-Central_PV,2030.07.01.00.00,0
Shanxi-Central_PV,2030.07.01.01.00,0
Shanxi-Central_PV,2030.07.01.02.00,0
Shanxi-Central_PV,2030.07.01.03.00,0
Shanxi-Central_PV,2030.07.01.04.00,0
Shanxi-Central_PV,2030.07.01.05.00,0
Shanxi-Central_PV,2030.07.01.06.00,0.044
Shanxi-Central_PV,2030.07.01.07.00,0.216
Shanxi-Central_PV,2030.07.01.08.00,0.407
Shanxi-Central_PV,2030.07.01.09.00,0.578
Shanxi-Central_PV,2030.07.01.10.00,0.717
Shanxi-Central_PV,2030.07.01.11.00,0.801
Shanxi-Central_PV,2030.07.01.12.00,0.808
Shanxi-Central_PV,2030.07.01.13.00,0.756
Shanxi-Central_PV,2030.07.01.14.00,0.644
Shanxi-Central_PV,2030.07.01.15.00,0.483
Shanxi-Central_PV,2030.07.01.16.00,0.321
Shanxi-Central_PV,2030.07.01.17.00,0.15
Shanxi-Central_PV,2030.07.01.18.00,0.027
Shanxi-Central_PV,2030.07.01.19.00,0
Shanxi-Central_PV,2030.07.01.20.00,0
Shanxi-Central_PV,2030.07.01.21.00,0
Shanxi-Central_PV,2030.07.01.22.00,0
Shanxi-Central_PV,2030.07.01.23.00,0
Shanxi-Central_PV,2030.10.31.00.00,0
Shanxi-Central_PV,2030.10.31.01.00,0
Shanxi-Central_PV,2030.10.31.02.00,0
Shanxi-Central_PV,2030.10.31.03.00,0
Shanxi-Central_PV,2030.10.31.04.00,0
Shanxi-Central_PV,2030.10.31.05.00,0
Shanxi-Central_PV,2030.10.31.06.00,0
Shanxi-Central_PV,2030.10.31.07.00,0.031
Shanxi-Central_PV,2030.10.31.08.00,0.278
Shanxi-Central_PV,2030.10.31.09.00,0.527
Shanxi-Central_PV,2030.10.31.10.00,0.694
Shanxi-Central_PV,2030.10.31.11.00,0.795
Shanxi-Central_PV,2030.10.31.12.00,0.825
Shanxi-Central_PV,2030.10.31.13.00,0.79
Shanxi-Central_PV,2030.10.31.14.00,0.693
Shanxi-Central_PV,2030.10.31.15.00,0.419
Shanxi-Central_PV,2030.10.31.16.00,0.086
Shanxi-Central_PV,2030.10.31.17.00,0.005
Shanxi-Central_PV,2030.10.31.18.00,0
Shanxi-Central_PV,2030.10.31.19.00,0
Shanxi-Central_PV,2030.10.31.20.00,0
Shanxi-Central_PV,2030.10.31.21.00,0
Shanxi-Central_PV,2030.10.31.22.00,0
Shanxi-Central_PV,2030.10.31.23.00,0
Sichuan-Central_PV,2030.01.28.00.00,0
Sichuan-Central_PV,2030.01.28.01.00,0
Sichuan-Central_PV,2030.01.28.02.00,0
Sichuan-Central_PV,2030.01.28.03.00,0
Sichuan-Central_PV,2030.01.28.04.00,0
Sichuan-Central_PV,2030.01.28.05.00,0
Sichuan-Central_PV,2030.01.28.06.00,0
Sichuan-Central_PV,2030.01.28.07.00,0
Sichuan-Central_PV,2030.01.28.08.00,0.116
Sichuan-Central_PV,2030.01.28.09.00,0.449
Sichuan-Central_PV,2030.01.28.10.00,0.736
Sichuan-Central_PV,2030.01.28.11.00,0.888
Sichuan-Central_PV,2030.01.28.12.00,0.962
Sichuan-Central_PV,2030.01.28.13.00,0.968
Sichuan-Central_PV,2030.01.28.14.00,0.902
Sichuan-Central_PV,2030.01.28.15.00,0.75
Sichuan-Central_PV,2030.01.28.16.00,0.44
Sichuan-Central_PV,2030.01.28.17.00,0.11
Sichuan-Central_PV,2030.01.28.18.00,0
Sichuan-Central_PV,2030.01.28.19.00,0
Sichuan-Central_PV,2030.01.28.20.00,0
Sichuan-Central_PV,2030.01.28.21.00,0
Sichuan-Central_PV,2030.01.28.22.00,0
Sichuan-Central_PV,2030.01.28.23.00,0
Sichuan-Central_PV,2030.04.15.00.00,0
Sichuan-Central_PV,2030.04.15.01.00,0
Sichuan-Central_PV,2030.04.15.02.00,0
Sichuan-Central_PV,2030.04.15.03.00,0
Sichuan-Central_PV,2030.04.15.04.00,0
Sichuan-Central_PV,2030.04.15.05.00,0
Sichuan-Central_PV,2030.04.15.06.00,0.009
Sichuan-Central_PV,2030.04.15.07.00,0.117
Sichuan-Central_PV,2030.04.15.08.00,0.283
Sichuan-Central_PV,2030.04.15.09.00,0.457
Sichuan-Central_PV,2030.04.15.10.00,0.612
Sichuan-Central_PV,2030.04.15.11.00,0.72
Sichuan-Central_PV,2030.04.15.12.00,0.765
Sichuan-Central_PV,2030.04.15.13.00,0.762
Sichuan-Central_PV,2030.04.15.14.00,0.714
Sichuan-Central_PV,2030.04.15.15.00,0.601
Sichuan-Central_PV,2030.04.15.16.00,0.44
Sichuan-Central_PV,2030.04.15.17.00,0.265
Sichuan-Central_PV,2030.04.15.18.00,0.129
Sichuan-Central_PV,2030.04.15.19.00,0.027
Sichuan-Central_PV,2030.04.15.20.00,0
Sichuan-Central_PV,2030.04.15.21.00,0
Sichuan-Central_PV,2030.04.15.22.00,0
Sichuan-Central_PV,2030.04.15.23.00,0
Sichuan-Central_PV,2030.07.01.00.00,0
Sichuan-Central_PV,2030.07.01.01.00,0
Sichuan-Central_PV,2030.07.01.02.00,0
Sichuan-Central_PV,2030.07.01.03.00,0
Sichuan-Central_PV,2030.07.01.04.00,0
Sichuan-Central_PV,2030.07.01.05.00,0
Sichuan-Central_PV,2030.07.01.06.00,0.001
Sichuan-Central_PV,2030.07.01.07.00,0.092
Sichuan-Central_PV,2030.07.01.08.00,0.305
Sichuan-Central_PV,2030.07.01.09.00,0.522
Sichuan-Central_PV,2030.07.01.10.00,0.654
Sichuan-Central_PV,2030.07.01.11.00,0.732
Sichuan-Central_PV,2030.07.01.12.00,0.747
Sichuan-Central_PV,2030.07.01.13.00,0.729
Sichuan-Central_PV,2030.07.01.14.00,0.632
Sichuan-Central_PV,2030.07.01.15.00,0.485
Sichuan-Central_PV,2030.07.01.16.00,0.332
Sichuan-Central_PV,2030.07.01.17.00,0.17
Sichuan-Central_PV,2030.07.01.18.00,0.059
Sichuan-Central_PV,2030.07.01.19.00,0.005
Sichuan-Central_PV,2030.07.01.20.00,0
Sichuan-Central_PV,2030.07.01.21.00,0
Sichuan-Central_PV,2030.07.01.22.00,0
Sichuan-Central_PV,2030.07.01.23.00,0
Sichuan-Central_PV,2030.10.31.00.00,0
Sichuan-Central_PV,2030.10.31.01.00,0
Sichuan-Central_PV,2030.10.31.02.00,0
Sichuan-Central_PV,2030.10.31.03.00,0
Sichuan-Central_PV,2030.10.31.04.00,0
Sichuan-Central_PV,2030.10.31.05.00,0
Sichuan-Central_PV,2030.10.31.06.00,0
Sichuan-Central_PV,2030.10.31.07.00,0
Sichuan-Central_PV,2030.10.31.08.00,0.114
Sichuan-Central_PV,2030.10.31.09.00,0.394
Sichuan-Central_PV,2030.10.31.10.00,0.64
Sichuan-Central_PV,2030.10.31.11.00,0.769
Sichuan-Central_PV,2030.10.31.12.00,0.782
Sichuan-Central_PV,2030.10.31.13.00,0.747
Sichuan-Central_PV,2030.10.31.14.00,0.712
Sichuan-Central_PV,2030.10.31.15.00,0.599
Sichuan-Central_PV,2030.10.31.16.00,0.445
Sichuan-Central_PV,2030.10.31.17.00,0.202
Sichuan-Central_PV,2030.10.31.18.00,0.012
Sichuan-Central_PV,2030.10.31.19.00,0
Sichuan-Central_PV,2030.10.31.20.00,0
Sichuan-Central_PV,2030.10.31.21.00,0
Sichuan-Central_PV,2030.10.31.22.00,0
Sichuan-Central_PV,2030.10.31.23.00,0
Tianjin-Central_PV,2030.01.28.00.00,0
Tianjin-Central_PV,2030.01.28.01.00,0
Tianjin-Central_PV,2030.01.28.02.00,0
Tianjin-Central_PV,2030.01.28.03.00,0
Tianjin-Central_PV,2030.01.28.04.00,0
Tianjin-Central_PV,2030.01.28.05.00,0
Tianjin-Central_PV,2030.01.28.06.00,0
Tianjin-Central_PV,2030.01.28.07.00,0.018
Tianjin-Central_PV,2030.01.28.08.00,0.14
Tianjin-Central_PV,2030.01.28.09.00,0.283
Tianjin-Central_PV,2030.01.28.10.00,0.432
Tianjin-Central_PV,2030.01.28.11.00,0.562
Tianjin-Central_PV,2030.01.28.12.00,0.709
Tianjin-Central_PV,2030.01.28.13.00,0.727
Tianjin-Central_PV,2030.01.28.14.00,0.571
Tianjin-Central_PV,2030.01.28.15.00,0.353
Tianjin-Central_PV,2030.01.28.16.00,0.105
Tianjin-Central_PV,2030.01.28.17.00,0
Tianjin-Central_PV,2030.01.28.18.00,0
Tianjin-Central_PV,2030.01.28.19.00,0
Tianjin-Central_PV,2030.01.28.20.00,0
Tianjin-Central_PV,2030.01.28.21.00,0
Tianjin-Central_PV,2030.01.28.22.00,0
Tianjin-Central_PV,2030.01.28.23.00,0
Tianjin-Central_PV,2030.04.15.00.00,0
Tianjin-Central_PV,2030.04.15.01.00,0
Tianjin-Central_PV,2030.04.15.02.00,0
Tianjin-Central_PV,2030.04.15.03.00,0
Tianjin-Central_PV,2030.04.15.04.00,0
Tianjin-Central_PV,2030.04.15.05.00,0
Tianjin-Central_PV,2030.04.15.06.00,0.047
Tianjin-Central_PV,2030.04.15.07.00,0.237
Tianjin-Central_PV,2030.04.15.08.00,0.459
Tianjin-Central_PV,2030.04.15.09.00,0.639
Tianjin-Central_PV,2030.04.15.10.00,0.761
Tianjin-Central_PV,2030.04.15.11.00,0.791
Tianjin-Central_PV,2030.04.15.12.00,0.801
Tianjin-Central_PV,2030.04.15.13.00,0.759
Tianjin-Central_PV,2030.04.15.14.00,0.625
Tianjin-Central_PV,2030.04.15.15.00,0.477
Tianjin-Central_PV,2030.04.15.16.00,0.288
Tianjin-Central_PV,2030.04.15.17.00,0.096
Tianjin-Central_PV,2030.04.15.18.00,0.001
Tianjin-Central_PV,2030.04.15.19.00,0
Tianjin-Central_PV,2030.04.15.20.00,0
Tianjin-Central_PV,2030.04.15.21.00,0
Tianjin-Central_PV,2030.04.15.22.00,0
Tianjin-Central_PV,2030.04.15.23.00,0
Tianjin-Central_PV,2030.07.01.00.00,0
Tianjin-Central_PV,2030.07.01.01.00,0
Tianjin-Central_PV,2030.07.01.02.00,0
Tianjin-Central_PV,2030.07.01.03.00,0
Tianjin-Central_PV,2030.07.01.04.00,0
Tianjin-Central_PV,2030.07.01.05.00,0.026
Tianjin-Central_PV,2030.07.01.06.00,0.133
Tianjin-Central_PV,2030.07.01.07.00,0.29
Tianjin-Central_PV,2030.07.01.08.00,0.419
Tianjin-Central_PV,2030.07.01.09.00,0.536
Tianjin-Central_PV,2030.07.01.10.00,0.684
Tianjin-Central_PV,2030.07.01.11.00,0.744
Tianjin-Central_PV,2030.07.01.12.00,0.747
Tianjin-Central_PV,2030.07.01.13.00,0.705
Tianjin-Central_PV,2030.07.01.14.00,0.592
Tianjin-Central_PV,2030.07.01.15.00,0.478
Tianjin-Central_PV,2030.07.01.16.00,0.267
Tianjin-Central_PV,2030.07.01.17.00,0.06
Tianjin-Central_PV,2030.07.01.18.00,0.019
Tianjin-Central_PV,2030.07.01.19.00,0
Tianjin-Central_PV,2030.07.01.20.00,0
Tianjin-Central_PV,2030.07.01.21.00,0
Tianjin-Central_PV,2030.07.01.22.00,0
Tianjin-Central_PV,2030.07.01.23.00,0
Tianjin-Central_PV,2030.10.31.00.00,0
Tianjin-Central_PV,2030.10.31.01.00,0
Tianjin-Central_PV,2030.10.31.02.00,0
Tianjin-Central_PV,2030.10.31.03.00,0
Tianjin-Central_PV,2030.10.31.04.00,0
Tianjin-Central_PV,2030.10.31.05.00,0
Tianjin-Central_PV,2030.10.31.06.00,0.007
Tianjin-Central_PV,2030.10.31.07.00,0.13
Tianjin-Central_PV,2030.10.31.08.00,0.318
Tianjin-Central_PV,2030.10.31.09.00,0.484
Tianjin-Central_PV,2030.10.31.10.00,0.596
Tianjin-Central_PV,2030.10.31.11.00,0.644
Tianjin-Central_PV,2030.10.31.12.00,0.65
Tianjin-Central_PV,2030.10.31.13.00,0.602
Tianjin-Central_PV,2030.10.31.14.00,0.464
Tianjin-Central_PV,2030.10.31.15.00,0.258
Tianjin-Central_PV,2030.10.31.16.00,0.124
Tianjin-Central_PV,2030.10.31.17.00,0.027
Tianjin-Central_PV,2030.10.31.18.00,0
Tianjin-Central_PV,2030.10.31.19.00,0
Tianjin-Central_PV,2030.10.31.20.00,0
Tianjin-Central_PV,2030.10.31.21.00,0
Tianjin-Central_PV,2030.10.31.22.00,0
Tianjin-Central_PV,2030.10.31.23.00,0
Tibet-Central_PV,2030.01.28.00.00,0
Tibet-Central_PV,2030.01.28.01.00,0
Tibet-Central_PV,2030.01.28.02.00,0
Tibet-Central_PV,2030.01.28.03.00,0
Tibet-Central_PV,2030.01.28.04.00,0
Tibet-Central_PV,2030.01.28.05.00,0
Tibet-Central_PV,2030.01.28.06.00,0
Tibet-Central_PV,2030.01.28.07.00,0
Tibet-Central_PV,2030.01.28.08.00,0
Tibet-Central_PV,2030.01.28.09.00,0.309
Tibet-Central_PV,2030.01.28.10.00,0.556
Tibet-Central_PV,2030.01.28.11.00,0.793
Tibet-Central_PV,2030.01.28.12.00,0.843
Tibet-Central_PV,2030.01.28.13.00,0.939
Tibet-Central_PV,2030.01.28.14.00,0.893
Tibet-Central_PV,2030.01.28.15.00,0.851
Tibet-Central_PV,2030.01.28.16.00,0.748
Tibet-Central_PV,2030.01.28.17.00,0.532
Tibet-Central_PV,2030.01.28.18.00,0.234
Tibet-Central_PV,2030.01.28.19.00,0.006
Tibet-Central_PV,2030.01.28.20.00,0
Tibet-Central_PV,2030.01.28.21.00,0
Tibet-Central_PV,2030.01.28.22.00,0
Tibet-Central_PV,2030.01.28.23.00,0
Tibet-Central_PV,2030.04.15.00.00,0
Tibet-Central_PV,2030.04.15.01.00,0
Tibet-Central_PV,2030.04.15.02.00,0
Tibet-Central_PV,2030.04.15.03.00,0
Tibet-Central_PV,2030.04.15.04.00,0
Tibet-Central_PV,2030.04.15.05.00,0
Tibet-Central_PV,2030.04.15.06.00,0
Tibet-Central_PV,2030.04.15.07.00,0
Tibet-Central_PV,2030.04.15.08.00,0.029
Tibet-Central_PV,2030.04.15.09.00,0.341
Tibet-Central_PV,2030.04.15.10.00,0.651
Tibet-Central_PV,2030.04.15.11.00,0.813
Tibet-Central_PV,2030.04.15.12.00,0.969
Tibet-Central_PV,2030.04.15.13.00,1
Tibet-Central_PV,2030.04.15.14.00,0.998
Tibet-Central_PV,2030.04.15.15.00,0.928
Tibet-Central_PV,2030.04.15.16.00,0.794
Tibet-Central_PV,2030.04.15.17.00,0.602
Tibet-Central_PV,2030.04.15.18.00,0.355
Tibet-Central_PV,2030.04.15.19.00,0.083
Tibet-Central_PV,2030.04.15.20.00,0
Tibet-Central_PV,2030.04.15.21.00,0
Tibet-Central_PV,2030.04.15.22.00,0
Tibet-Central_PV,2030.04.15.23.00,0
Tibet-Central_PV,2030.07.01.00.00,0
Tibet-Central_PV,2030.07.01.01.00,0
Tibet-Central_PV,2030.07.01.02.00,0
Tibet-Central_PV,2030.07.01.03.00,0
Tibet-Central_PV,2030.07.01.04.00,0
Tibet-Central_PV,2030.07.01.05.00,0
Tibet-Central_PV,2030.07.01.06.00,0
Tibet-Central_PV,2030.07.01.07.00,0.008
Tibet-Central_PV,2030.07.01.08.00,0.08
Tibet-Central_PV,2030.07.01.09.00,0.219
Tibet-Central_PV,2030.07.01.10.00,0.447
Tibet-Central_PV,2030.07.01.11.00,0.662
Tibet-Central_PV,2030.07.01.12.00,0.819
Tibet-Central_PV,2030.07.01.13.00,0.889
Tibet-Central_PV,2030.07.01.14.00,0.884
Tibet-Central_PV,2030.07.01.15.00,0.841
Tibet-Central_PV,2030.07.01.16.00,0.763
Tibet-Central_PV,2030.07.01.17.00,0.625
Tibet-Central_PV,2030.07.01.18.00,0.396
Tibet-Central_PV,2030.07.01.19.00,0.179
Tibet-Central_PV,2030.07.01.20.00,0.035
Tibet-Central_PV,2030.07.01.21.00,0
Tibet-Central_PV,2030.07.01.22.00,0
Tibet-Central_PV,2030.07.01.23.00,0
Tibet-Central_PV,2030.10.31.00.00,0
Tibet-Central_PV,2030.10.31.01.00,0
Tibet-Central_PV,2030.10.31.02.00,0
Tibet-Central_PV,2030.10.31.03.00,0
Tibet-Central_PV,2030.10.31.04.00,0
Tibet-Central_PV,2030.10.31.05.00,0
Tibet-Central_PV,2030.10.31.06.00,0
Tibet-Central_PV,2030.10.31.07.00,0
Tibet-Central_PV,2030.10.31.08.00,0.088
Tibet-Central_PV,2030.10.31.09.00,0.352
Tibet-Central_PV,2030.10.31.10.00,0.587
Tibet-Central_PV,2030.10.31.11.00,0.773
Tibet-Central_PV,2030.10.31.12.00,0.887
Tibet-Central_PV,2030.10.31.13.00,0.938
Tibet-Central_PV,2030.10.31.14.00,0.923
Tibet-Central_PV,2030.10.31.15.00,0.856
Tibet-Central_PV,2030.10.31.16.00,0.733
Tibet-Central_PV,2030.10.31.17.00,0.542
Tibet-Central_PV,2030.10.31.18.00,0.274
Tibet-Central_PV,2030.10.31.19.00,0.065
Tibet-Central_PV,2030.10.31.20.00,0
Tibet-Central_PV,2030.10.31.21.00,0
Tibet-Central_PV,2030.10.31.22.00,0
Tibet-Central_PV,2030.10.31.23.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.00.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.01.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.02.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.03.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.04.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.05.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.06.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.07.00,0
West_Inner_Mongolia-Central_PV,2030.01.28.08.00,0.193
West_Inner_Mongolia-Central_PV,2030.01.28.09.00,0.472
West_Inner_Mongolia-Central_PV,2030.01.28.10.00,0.677
