GENERATION_PROJECT,timepoint,gen_max_capacity_factor
NER-ArunachalPradesh-PV,2030.04.15.19.00,0
NER-ArunachalPradesh-PV,2030.04.15.20.00,0
NER-ArunachalPradesh-PV,2030.04.15.21.00,0
NER-ArunachalPradesh-PV,2030.04.15.22.00,0
NER-ArunachalPradesh-PV,2030.04.15.23.00,0
NER-ArunachalPradesh-PV,2030.07.01.00.00,0
NER-ArunachalPradesh-PV,2030.07.01.01.00,0
NER-ArunachalPradesh-PV,2030.07.01.02.00,0
NER-ArunachalPradesh-PV,2030.07.01.03.00,0
NER-ArunachalPradesh-PV,2030.07.01.04.00,0.019
NER-ArunachalPradesh-PV,2030.07.01.05.00,0.089
NER-ArunachalPradesh-PV,2030.07.01.06.00,0.193
NER-ArunachalPradesh-PV,2030.07.01.07.00,0.3045
NER-ArunachalPradesh-PV,2030.07.01.08.00,0.414
NER-ArunachalPradesh-PV,2030.07.01.09.00,0.5065
NER-ArunachalPradesh-PV,2030.07.01.10.00,0.57
NER-ArunachalPradesh-PV,2030.07.01.11.00,0.591
NER-ArunachalPradesh-PV,2030.07.01.12.00,0.559
NER-ArunachalPradesh-PV,2030.07.01.13.00,0.4835
NER-ArunachalPradesh-PV,2030.07.01.14.00,0.394
NER-ArunachalPradesh-PV,2030.07.01.15.00,0.276
NER-ArunachalPradesh-PV,2030.07.01.16.00,0.1365
NER-ArunachalPradesh-PV,2030.07.01.17.00,0.0355
NER-ArunachalPradesh-PV,2030.07.01.18.00,0.0005
NER-ArunachalPradesh-PV,2030.07.01.19.00,0
NER-ArunachalPradesh-PV,2030.07.01.20.00,0
NER-ArunachalPradesh-PV,2030.07.01.21.00,0
NER-ArunachalPradesh-PV,2030.07.01.22.00,0
NER-ArunachalPradesh-PV,2030.07.01.23.00,0
NER-ArunachalPradesh-PV,2030.10.31.00.00,0
NER-ArunachalPradesh-PV,2030.10.31.01.00,0
NER-ArunachalPradesh-PV,2030.10.31.02.00,0
NER-ArunachalPradesh-PV,2030.10.31.03.00,0
NER-ArunachalPradesh-PV,2030.10.31.04.00,0.0025
NER-ArunachalPradesh-PV,2030.10.31.05.00,0.0555
NER-ArunachalPradesh-PV,2030.10.31.06.00,0.171
NER-ArunachalPradesh-PV,2030.10.31.07.00,0.3005
NER-ArunachalPradesh-PV,2030.10.31.08.00,0.433
NER-ArunachalPradesh-PV,2030.10.31.09.00,0.528
NER-ArunachalPradesh-PV,2030.10.31.10.00,0.5405
NER-ArunachalPradesh-PV,2030.10.31.11.00,0.4925
NER-ArunachalPradesh-PV,2030.10.31.12.00,0.4355
NER-ArunachalPradesh-PV,2030.10.31.13.00,0.3885
NER-ArunachalPradesh-PV,2030.10.31.14.00,0.315
NER-ArunachalPradesh-PV,2030.10.31.15.00,0.2065
NER-ArunachalPradesh-PV,2030.10.31.16.00,0.0865
NER-ArunachalPradesh-PV,2030.10.31.17.00,0.0125
NER-ArunachalPradesh-PV,2030.10.31.18.00,0
NER-ArunachalPradesh-PV,2030.10.31.19.00,0
NER-ArunachalPradesh-PV,2030.10.31.20.00,0
NER-ArunachalPradesh-PV,2030.10.31.21.00,0
NER-ArunachalPradesh-PV,2030.10.31.22.00,0
NER-ArunachalPradesh-PV,2030.10.31.23.00,0
NER-Assam-PV,2030.01.28.00.00,0
NER-Assam-PV,2030.01.28.01.00,0
NER-Assam-PV,2030.01.28.02.00,0
NER-Assam-PV,2030.01.28.03.00,0
NER-Assam-PV,2030.01.28.04.00,0
NER-Assam-PV,2030.01.28.05.00,0.0005
NER-Assam-PV,2030.01.28.06.00,0.072
NER-Assam-PV,2030.01.28.07.00,0.263
NER-Assam-PV,2030.01.28.08.00,0.4925
NER-Assam-PV,2030.01.28.09.00,0.6585
NER-Assam-PV,2030.01.28.10.00,0.7405
NER-Assam-PV,2030.01.28.11.00,0.766
NER-Assam-PV,2030.01.28.12.00,0.731
NER-Assam-PV,2030.01.28.13.00,0.629
NER-Assam-PV,2030.01.28.14.00,0.4275
NER-Assam-PV,2030.01.28.15.00,0.18
NER-Assam-PV,2030.01.28.16.00,0.0335
NER-Assam-PV,2030.01.28.17.00,0
NER-Assam-PV,2030.01.28.18.00,0
NER-Assam-PV,2030.01.28.19.00,0
NER-Assam-PV,2030.01.28.20.00,0
NER-Assam-PV,2030.01.28.21.00,0
NER-Assam-PV,2030.01.28.22.00,0
NER-Assam-PV,2030.01.28.23.00,0
NER-Assam-PV,2030.04.15.00.00,0
NER-Assam-PV,2030.04.15.01.00,0
NER-Assam-PV,2030.04.15.02.00,0
NER-Assam-PV,2030.04.15.03.00,0
NER-Assam-PV,2030.04.15.04.00,0
NER-Assam-PV,2030.04.15.05.00,0.037
NER-Assam-PV,2030.04.15.06.00,0.1825
NER-Assam-PV,2030.04.15.07.00,0.398
NER-Assam-PV,2030.04.15.08.00,0.5685
NER-Assam-PV,2030.04.15.09.00,0.6825
NER-Assam-PV,2030.04.15.10.00,0.7545
NER-Assam-PV,2030.04.15.11.00,0.756
NER-Assam-PV,2030.04.15.12.00,0.7
NER-Assam-PV,2030.04.15.13.00,0.5995
NER-Assam-PV,2030.04.15.14.00,0.445
NER-Assam-PV,2030.04.15.15.00,0.254
NER-Assam-PV,2030.04.15.16.00,0.083
NER-Assam-PV,2030.04.15.17.00,0.0065
NER-Assam-PV,2030.04.15.18.00,0
NER-Assam-PV,2030.04.15.19.00,0
NER-Assam-PV,2030.04.15.20.00,0
NER-Assam-PV,2030.04.15.21.00,0
NER-Assam-PV,2030.04.15.22.00,0
NER-Assam-PV,2030.04.15.23.00,0
NER-Assam-PV,2030.07.01.00.00,0
NER-Assam-PV,2030.07.01.01.00,0
NER-Assam-PV,2030.07.01.02.00,0
NER-Assam-PV,2030.07.01.03.00,0
NER-Assam-PV,2030.07.01.04.00,0.0105
NER-Assam-PV,2030.07.01.05.00,0.0705
NER-Assam-PV,2030.07.01.06.00,0.179
NER-Assam-PV,2030.07.01.07.00,0.3005
NER-Assam-PV,2030.07.01.08.00,0.4275
NER-Assam-PV,2030.07.01.09.00,0.534
NER-Assam-PV,2030.07.01.10.00,0.5945
NER-Assam-PV,2030.07.01.11.00,0.607
NER-Assam-PV,2030.07.01.12.00,0.5695
NER-Assam-PV,2030.07.01.13.00,0.482
NER-Assam-PV,2030.07.01.14.00,0.363
NER-Assam-PV,2030.07.01.15.00,0.2315
NER-Assam-PV,2030.07.01.16.00,0.1095
NER-Assam-PV,2030.07.01.17.00,0.0285
NER-Assam-PV,2030.07.01.18.00,0.0005
NER-Assam-PV,2030.07.01.19.00,0
NER-Assam-PV,2030.07.01.20.00,0
NER-Assam-PV,2030.07.01.21.00,0
NER-Assam-PV,2030.07.01.22.00,0
NER-Assam-PV,2030.07.01.23.00,0
NER-Assam-PV,2030.10.31.00.00,0
NER-Assam-PV,2030.10.31.01.00,0
NER-Assam-PV,2030.10.31.02.00,0
NER-Assam-PV,2030.10.31.03.00,0
NER-Assam-PV,2030.10.31.04.00,0
NER-Assam-PV,2030.10.31.05.00,0.0095
NER-Assam-PV,2030.10.31.06.00,0.079
NER-Assam-PV,2030.10.31.07.00,0.224
NER-Assam-PV,2030.10.31.08.00,0.4075
NER-Assam-PV,2030.10.31.09.00,0.5615
NER-Assam-PV,2030.10.31.10.00,0.651
NER-Assam-PV,2030.10.31.11.00,0.6945
NER-Assam-PV,2030.10.31.12.00,0.6935
NER-Assam-PV,2030.10.31.13.00,0.6255
NER-Assam-PV,2030.10.31.14.00,0.483
NER-Assam-PV,2030.10.31.15.00,0.2835
NER-Assam-PV,2030.10.31.16.00,0.087
NER-Assam-PV,2030.10.31.17.00,0.0025
NER-Assam-PV,2030.10.31.18.00,0
NER-Assam-PV,2030.10.31.19.00,0
NER-Assam-PV,2030.10.31.20.00,0
NER-Assam-PV,2030.10.31.21.00,0
NER-Assam-PV,2030.10.31.22.00,0
NER-Assam-PV,2030.10.31.23.00,0
NER-Manipur-PV,2030.01.28.00.00,0
NER-Manipur-PV,2030.01.28.01.00,0
NER-Manipur-PV,2030.01.28.02.00,0
NER-Manipur-PV,2030.01.28.03.00,0
NER-Manipur-PV,2030.01.28.04.00,0
NER-Manipur-PV,2030.01.28.05.00,0.024
NER-Manipur-PV,2030.01.28.06.00,0.1665
NER-Manipur-PV,2030.01.28.07.00,0.402
NER-Manipur-PV,2030.01.28.08.00,0.6065
NER-Manipur-PV,2030.01.28.09.00,0.742
NER-Manipur-PV,2030.01.28.10.00,0.808
NER-Manipur-PV,2030.01.28.11.00,0.8135
NER-Manipur-PV,2030.01.28.12.00,0.7625
NER-Manipur-PV,2030.01.28.13.00,0.6545
NER-Manipur-PV,2030.01.28.14.00,0.485
NER-Manipur-PV,2030.01.28.15.00,0.265
NER-Manipur-PV,2030.01.28.16.00,0.0735
NER-Manipur-PV,2030.01.28.17.00,0.001
NER-Manipur-PV,2030.01.28.18.00,0
NER-Manipur-PV,2030.01.28.19.00,0
NER-Manipur-PV,2030.01.28.20.00,0
NER-Manipur-PV,2030.01.28.21.00,0
NER-Manipur-PV,2030.01.28.22.00,0
NER-Manipur-PV,2030.01.28.23.00,0
NER-Manipur-PV,2030.04.15.00.00,0
NER-Manipur-PV,2030.04.15.01.00,0
NER-Manipur-PV,2030.04.15.02.00,0
NER-Manipur-PV,2030.04.15.03.00,0
NER-Manipur-PV,2030.04.15.04.00,0
NER-Manipur-PV,2030.04.15.05.00,0.038
NER-Manipur-PV,2030.04.15.06.00,0.197
NER-Manipur-PV,2030.04.15.07.00,0.431
NER-Manipur-PV,2030.04.15.08.00,0.6285
NER-Manipur-PV,2030.04.15.09.00,0.763
NER-Manipur-PV,2030.04.15.10.00,0.83
NER-Manipur-PV,2030.04.15.11.00,0.8305
NER-Manipur-PV,2030.04.15.12.00,0.7675
NER-Manipur-PV,2030.04.15.13.00,0.633
NER-Manipur-PV,2030.04.15.14.00,0.408
NER-Manipur-PV,2030.04.15.15.00,0.1845
NER-Manipur-PV,2030.04.15.16.00,0.0505
NER-Manipur-PV,2030.04.15.17.00,0.0015
NER-Manipur-PV,2030.04.15.18.00,0
NER-Manipur-PV,2030.04.15.19.00,0
NER-Manipur-PV,2030.04.15.20.00,0
NER-Manipur-PV,2030.04.15.21.00,0
NER-Manipur-PV,2030.04.15.22.00,0
NER-Manipur-PV,2030.04.15.23.00,0
NER-Manipur-PV,2030.07.01.00.00,0
NER-Manipur-PV,2030.07.01.01.00,0
NER-Manipur-PV,2030.07.01.02.00,0
NER-Manipur-PV,2030.07.01.03.00,0
NER-Manipur-PV,2030.07.01.04.00,0.011
NER-Manipur-PV,2030.07.01.05.00,0.0885
NER-Manipur-PV,2030.07.01.06.00,0.25
NER-Manipur-PV,2030.07.01.07.00,0.428
NER-Manipur-PV,2030.07.01.08.00,0.5725
NER-Manipur-PV,2030.07.01.09.00,0.644
NER-Manipur-PV,2030.07.01.10.00,0.6175
NER-Manipur-PV,2030.07.01.11.00,0.514
NER-Manipur-PV,2030.07.01.12.00,0.4015
NER-Manipur-PV,2030.07.01.13.00,0.3285
NER-Manipur-PV,2030.07.01.14.00,0.2705
NER-Manipur-PV,2030.07.01.15.00,0.2005
NER-Manipur-PV,2030.07.01.16.00,0.11
NER-Manipur-PV,2030.07.01.17.00,0.0295
NER-Manipur-PV,2030.07.01.18.00,0
NER-Manipur-PV,2030.07.01.19.00,0
NER-Manipur-PV,2030.07.01.20.00,0
NER-Manipur-PV,2030.07.01.21.00,0
NER-Manipur-PV,2030.07.01.22.00,0
NER-Manipur-PV,2030.07.01.23.00,0
NER-Manipur-PV,2030.10.31.00.00,0
NER-Manipur-PV,2030.10.31.01.00,0
NER-Manipur-PV,2030.10.31.02.00,0
NER-Manipur-PV,2030.10.31.03.00,0
NER-Manipur-PV,2030.10.31.04.00,0.001
NER-Manipur-PV,2030.10.31.05.00,0.0555
NER-Manipur-PV,2030.10.31.06.00,0.22
NER-Manipur-PV,2030.10.31.07.00,0.4215
NER-Manipur-PV,2030.10.31.08.00,0.57
NER-Manipur-PV,2030.10.31.09.00,0.65
NER-Manipur-PV,2030.10.31.10.00,0.681
NER-Manipur-PV,2030.10.31.11.00,0.65
NER-Manipur-PV,2030.10.31.12.00,0.546
NER-Manipur-PV,2030.10.31.13.00,0.412
NER-Manipur-PV,2030.10.31.14.00,0.283
NER-Manipur-PV,2030.10.31.15.00,0.174
NER-Manipur-PV,2030.10.31.16.00,0.072
NER-Manipur-PV,2030.10.31.17.00,0.01
NER-Manipur-PV,2030.10.31.18.00,0
NER-Manipur-PV,2030.10.31.19.00,0
NER-Manipur-PV,2030.10.31.20.00,0
NER-Manipur-PV,2030.10.31.21.00,0
NER-Manipur-PV,2030.10.31.22.00,0
NER-Manipur-PV,2030.10.31.23.00,0
NER-Meghalaya-PV,2030.01.28.00.00,0
NER-Meghalaya-PV,2030.01.28.01.00,0
NER-Meghalaya-PV,2030.01.28.02.00,0
NER-Meghalaya-PV,2030.01.28.03.00,0
NER-Meghalaya-PV,2030.01.28.04.00,0
NER-Meghalaya-PV,2030.01.28.05.00,0
NER-Meghalaya-PV,2030.01.28.06.00,0.0775
NER-Meghalaya-PV,2030.01.28.07.00,0.281
NER-Meghalaya-PV,2030.01.28.08.00,0.504
NER-Meghalaya-PV,2030.01.28.09.00,0.6645
NER-Meghalaya-PV,2030.01.28.10.00,0.7555
NER-Meghalaya-PV,2030.01.28.11.00,0.783
NER-Meghalaya-PV,2030.01.28.12.00,0.7505
NER-Meghalaya-PV,2030.01.28.13.00,0.6525
NER-Meghalaya-PV,2030.01.28.14.00,0.4855
NER-Meghalaya-PV,2030.01.28.15.00,0.2535
NER-Meghalaya-PV,2030.01.28.16.00,0.0615
NER-Meghalaya-PV,2030.01.28.17.00,0
NER-Meghalaya-PV,2030.01.28.18.00,0
NER-Meghalaya-PV,2030.01.28.19.00,0
NER-Meghalaya-PV,2030.01.28.20.00,0
NER-Meghalaya-PV,2030.01.28.21.00,0
NER-Meghalaya-PV,2030.01.28.22.00,0
NER-Meghalaya-PV,2030.01.28.23.00,0
NER-Meghalaya-PV,2030.04.15.00.00,0
NER-Meghalaya-PV,2030.04.15.01.00,0
NER-Meghalaya-PV,2030.04.15.02.00,0
NER-Meghalaya-PV,2030.04.15.03.00,0
NER-Meghalaya-PV,2030.04.15.04.00,0
NER-Meghalaya-PV,2030.04.15.05.00,0.0175
NER-Meghalaya-PV,2030.04.15.06.00,0.1215
NER-Meghalaya-PV,2030.04.15.07.00,0.331
NER-Meghalaya-PV,2030.04.15.08.00,0.552
NER-Meghalaya-PV,2030.04.15.09.00,0.7015
NER-Meghalaya-PV,2030.04.15.10.00,0.769
NER-Meghalaya-PV,2030.04.15.11.00,0.7725
NER-Meghalaya-PV,2030.04.15.12.00,0.7385
NER-Meghalaya-PV,2030.04.15.13.00,0.6615
NER-Meghalaya-PV,2030.04.15.14.00,0.514
NER-Meghalaya-PV,2030.04.15.15.00,0.3145
NER-Meghalaya-PV,2030.04.15.16.00,0.121
NER-Meghalaya-PV,2030.04.15.17.00,0.0175
NER-Meghalaya-PV,2030.04.15.18.00,0
NER-Meghalaya-PV,2030.04.15.19.00,0
NER-Meghalaya-PV,2030.04.15.20.00,0
NER-Meghalaya-PV,2030.04.15.21.00,0
NER-Meghalaya-PV,2030.04.15.22.00,0
NER-Meghalaya-PV,2030.04.15.23.00,0
NER-Meghalaya-PV,2030.07.01.00.00,0
NER-Meghalaya-PV,2030.07.01.01.00,0
NER-Meghalaya-PV,2030.07.01.02.00,0
NER-Meghalaya-PV,2030.07.01.03.00,0
NER-Meghalaya-PV,2030.07.01.04.00,0.0035
NER-Meghalaya-PV,2030.07.01.05.00,0.045
NER-Meghalaya-PV,2030.07.01.06.00,0.146
NER-Meghalaya-PV,2030.07.01.07.00,0.2805
NER-Meghalaya-PV,2030.07.01.08.00,0.427
NER-Meghalaya-PV,2030.07.01.09.00,0.551
NER-Meghalaya-PV,2030.07.01.10.00,0.62
NER-Meghalaya-PV,2030.07.01.11.00,0.633
NER-Meghalaya-PV,2030.07.01.12.00,0.6015
NER-Meghalaya-PV,2030.07.01.13.00,0.5075
NER-Meghalaya-PV,2030.07.01.14.00,0.39
NER-Meghalaya-PV,2030.07.01.15.00,0.276
NER-Meghalaya-PV,2030.07.01.16.00,0.15
NER-Meghalaya-PV,2030.07.01.17.00,0.0475
NER-Meghalaya-PV,2030.07.01.18.00,0.0025
NER-Meghalaya-PV,2030.07.01.19.00,0
NER-Meghalaya-PV,2030.07.01.20.00,0
NER-Meghalaya-PV,2030.07.01.21.00,0
NER-Meghalaya-PV,2030.07.01.22.00,0
NER-Meghalaya-PV,2030.07.01.23.00,0
NER-Meghalaya-PV,2030.10.31.00.00,0
NER-Meghalaya-PV,2030.10.31.01.00,0
NER-Meghalaya-PV,2030.10.31.02.00,0
NER-Meghalaya-PV,2030.10.31.03.00,0
NER-Meghalaya-PV,2030.10.31.04.00,0
NER-Meghalaya-PV,2030.10.31.05.00,0.001
NER-Meghalaya-PV,2030.10.31.06.00,0.064
NER-Meghalaya-PV,2030.10.31.07.00,0.232
NER-Meghalaya-PV,2030.10.31.08.00,0.446
NER-Meghalaya-PV,2030.10.31.09.00,0.6265
NER-Meghalaya-PV,2030.10.31.10.00,0.723
NER-Meghalaya-PV,2030.10.31.11.00,0.7485
NER-Meghalaya-PV,2030.10.31.12.00,0.716
NER-Meghalaya-PV,2030.10.31.13.00,0.618
NER-Meghalaya-PV,2030.10.31.14.00,0.4575
NER-Meghalaya-PV,2030.10.31.15.00,0.234
NER-Meghalaya-PV,2030.10.31.16.00,0.0535
NER-Meghalaya-PV,2030.10.31.17.00,0
NER-Meghalaya-PV,2030.10.31.18.00,0
NER-Meghalaya-PV,2030.10.31.19.00,0
NER-Meghalaya-PV,2030.10.31.20.00,0
NER-Meghalaya-PV,2030.10.31.21.00,0
NER-Meghalaya-PV,2030.10.31.22.00,0
NER-Meghalaya-PV,2030.10.31.23.00,0
NER-Mizoram-PV,2030.01.28.00.00,0
NER-Mizoram-PV,2030.01.28.01.00,0
NER-Mizoram-PV,2030.01.28.02.00,0
NER-Mizoram-PV,2030.01.28.03.00,0
NER-Mizoram-PV,2030.01.28.04.00,0
NER-Mizoram-PV,2030.01.28.05.00,0.013
NER-Mizoram-PV,2030.01.28.06.00,0.138
NER-Mizoram-PV,2030.01.28.07.00,0.3655
NER-Mizoram-PV,2030.01.28.08.00,0.568
NER-Mizoram-PV,2030.01.28.09.00,0.718
NER-Mizoram-PV,2030.01.28.10.00,0.8085
NER-Mizoram-PV,2030.01.28.11.00,0.836
NER-Mizoram-PV,2030.01.28.12.00,0.8005
NER-Mizoram-PV,2030.01.28.13.00,0.6985
NER-Mizoram-PV,2030.01.28.14.00,0.527
NER-Mizoram-PV,2030.01.28.15.00,0.29
NER-Mizoram-PV,2030.01.28.16.00,0.0795
NER-Mizoram-PV,2030.01.28.17.00,0.0005
NER-Mizoram-PV,2030.01.28.18.00,0
NER-Mizoram-PV,2030.01.28.19.00,0
NER-Mizoram-PV,2030.01.28.20.00,0
NER-Mizoram-PV,2030.01.28.21.00,0
NER-Mizoram-PV,2030.01.28.22.00,0
NER-Mizoram-PV,2030.01.28.23.00,0
NER-Mizoram-PV,2030.04.15.00.00,0
NER-Mizoram-PV,2030.04.15.01.00,0
NER-Mizoram-PV,2030.04.15.02.00,0
NER-Mizoram-PV,2030.04.15.03.00,0
NER-Mizoram-PV,2030.04.15.04.00,0
NER-Mizoram-PV,2030.04.15.05.00,0.0485
NER-Mizoram-PV,2030.04.15.06.00,0.205
NER-Mizoram-PV,2030.04.15.07.00,0.413
NER-Mizoram-PV,2030.04.15.08.00,0.582
NER-Mizoram-PV,2030.04.15.09.00,0.6975
NER-Mizoram-PV,2030.04.15.10.00,0.759
NER-Mizoram-PV,2030.04.15.11.00,0.759
NER-Mizoram-PV,2030.04.15.12.00,0.7025
NER-Mizoram-PV,2030.04.15.13.00,0.591
NER-Mizoram-PV,2030.04.15.14.00,0.436
NER-Mizoram-PV,2030.04.15.15.00,0.2575
NER-Mizoram-PV,2030.04.15.16.00,0.0935
NER-Mizoram-PV,2030.04.15.17.00,0.0115
NER-Mizoram-PV,2030.04.15.18.00,0
NER-Mizoram-PV,2030.04.15.19.00,0
NER-Mizoram-PV,2030.04.15.20.00,0
NER-Mizoram-PV,2030.04.15.21.00,0
NER-Mizoram-PV,2030.04.15.22.00,0
NER-Mizoram-PV,2030.04.15.23.00,0
NER-Mizoram-PV,2030.07.01.00.00,0
NER-Mizoram-PV,2030.07.01.01.00,0
NER-Mizoram-PV,2030.07.01.02.00,0
NER-Mizoram-PV,2030.07.01.03.00,0
NER-Mizoram-PV,2030.07.01.04.00,0.0035
NER-Mizoram-PV,2030.07.01.05.00,0.0525
NER-Mizoram-PV,2030.07.01.06.00,0.1675
NER-Mizoram-PV,2030.07.01.07.00,0.302
NER-Mizoram-PV,2030.07.01.08.00,0.411
NER-Mizoram-PV,2030.07.01.09.00,0.504
NER-Mizoram-PV,2030.07.01.10.00,0.578
NER-Mizoram-PV,2030.07.01.11.00,0.598
NER-Mizoram-PV,2030.07.01.12.00,0.566
NER-Mizoram-PV,2030.07.01.13.00,0.5125
NER-Mizoram-PV,2030.07.01.14.00,0.4215
NER-Mizoram-PV,2030.07.01.15.00,0.278
NER-Mizoram-PV,2030.07.01.16.00,0.13
NER-Mizoram-PV,2030.07.01.17.00,0.0305
NER-Mizoram-PV,2030.07.01.18.00,0
NER-Mizoram-PV,2030.07.01.19.00,0
NER-Mizoram-PV,2030.07.01.20.00,0
NER-Mizoram-PV,2030.07.01.21.00,0
NER-Mizoram-PV,2030.07.01.22.00,0
NER-Mizoram-PV,2030.07.01.23.00,0
NER-Mizoram-PV,2030.10.31.00.00,0
NER-Mizoram-PV,2030.10.31.01.00,0
NER-Mizoram-PV,2030.10.31.02.00,0
NER-Mizoram-PV,2030.10.31.03.00,0
NER-Mizoram-PV,2030.10.31.04.00,0
NER-Mizoram-PV,2030.10.31.05.00,0.038
NER-Mizoram-PV,2030.10.31.06.00,0.1805
NER-Mizoram-PV,2030.10.31.07.00,0.391
NER-Mizoram-PV,2030.10.31.08.00,0.579
NER-Mizoram-PV,2030.10.31.09.00,0.6985
NER-Mizoram-PV,2030.10.31.10.00,0.7545
NER-Mizoram-PV,2030.10.31.11.00,0.731
NER-Mizoram-PV,2030.10.31.12.00,0.6325
NER-Mizoram-PV,2030.10.31.13.00,0.501
NER-Mizoram-PV,2030.10.31.14.00,0.338
NER-Mizoram-PV,2030.10.31.15.00,0.1715
NER-Mizoram-PV,2030.10.31.16.00,0.0515
NER-Mizoram-PV,2030.10.31.17.00,0.005
NER-Mizoram-PV,2030.10.31.18.00,0
NER-Mizoram-PV,2030.10.31.19.00,0
NER-Mizoram-PV,2030.10.31.20.00,0
NER-Mizoram-PV,2030.10.31.21.00,0
NER-Mizoram-PV,2030.10.31.22.00,0
NER-Mizoram-PV,2030.10.31.23.00,0
NER-Nagaland-PV,2030.01.28.00.00,0
NER-Nagaland-PV,2030.01.28.01.00,0
NER-Nagaland-PV,2030.01.28.02.00,0
NER-Nagaland-PV,2030.01.28.03.00,0
NER-Nagaland-PV,2030.01.28.04.00,0
NER-Nagaland-PV,2030.01.28.05.00,0.0055
NER-Nagaland-PV,2030.01.28.06.00,0.138
NER-Nagaland-PV,2030.01.28.07.00,0.389
NER-Nagaland-PV,2030.01.28.08.00,0.597
NER-Nagaland-PV,2030.01.28.09.00,0.731
NER-Nagaland-PV,2030.01.28.10.00,0.8
NER-Nagaland-PV,2030.01.28.11.00,0.8155
NER-Nagaland-PV,2030.01.28.12.00,0.767
NER-Nagaland-PV,2030.01.28.13.00,0.6535
NER-Nagaland-PV,2030.01.28.14.00,0.465
NER-Nagaland-PV,2030.01.28.15.00,0.214
NER-Nagaland-PV,2030.01.28.16.00,0.0415
NER-Nagaland-PV,2030.01.28.17.00,0
NER-Nagaland-PV,2030.01.28.18.00,0
NER-Nagaland-PV,2030.01.28.19.00,0
NER-Nagaland-PV,2030.01.28.20.00,0
NER-Nagaland-PV,2030.01.28.21.00,0
NER-Nagaland-PV,2030.01.28.22.00,0
NER-Nagaland-PV,2030.01.28.23.00,0
NER-Nagaland-PV,2030.04.15.00.00,0
NER-Nagaland-PV,2030.04.15.01.00,0
NER-Nagaland-PV,2030.04.15.02.00,0
NER-Nagaland-PV,2030.04.15.03.00,0
NER-Nagaland-PV,2030.04.15.04.00,0.0095
NER-Nagaland-PV,2030.04.15.05.00,0.0865
NER-Nagaland-PV,2030.04.15.06.00,0.241
NER-Nagaland-PV,2030.04.15.07.00,0.4015
NER-Nagaland-PV,2030.04.15.08.00,0.555
NER-Nagaland-PV,2030.04.15.09.00,0.6715
NER-Nagaland-PV,2030.04.15.10.00,0.719
NER-Nagaland-PV,2030.04.15.11.00,0.72
NER-Nagaland-PV,2030.04.15.12.00,0.6775
NER-Nagaland-PV,2030.04.15.13.00,0.594
NER-Nagaland-PV,2030.04.15.14.00,0.473
NER-Nagaland-PV,2030.04.15.15.00,0.318
NER-Nagaland-PV,2030.04.15.16.00,0.1495
NER-Nagaland-PV,2030.04.15.17.00,0.033
NER-Nagaland-PV,2030.04.15.18.00,0
NER-Nagaland-PV,2030.04.15.19.00,0
NER-Nagaland-PV,2030.04.15.20.00,0
NER-Nagaland-PV,2030.04.15.21.00,0
NER-Nagaland-PV,2030.04.15.22.00,0
NER-Nagaland-PV,2030.04.15.23.00,0
NER-Nagaland-PV,2030.07.01.00.00,0
NER-Nagaland-PV,2030.07.01.01.00,0
NER-Nagaland-PV,2030.07.01.02.00,0
NER-Nagaland-PV,2030.07.01.03.00,0
NER-Nagaland-PV,2030.07.01.04.00,0.0145
NER-Nagaland-PV,2030.07.01.05.00,0.0855
NER-Nagaland-PV,2030.07.01.06.00,0.19
NER-Nagaland-PV,2030.07.01.07.00,0.2975
NER-Nagaland-PV,2030.07.01.08.00,0.4105
NER-Nagaland-PV,2030.07.01.09.00,0.5
NER-Nagaland-PV,2030.07.01.10.00,0.544
NER-Nagaland-PV,2030.07.01.11.00,0.534
NER-Nagaland-PV,2030.07.01.12.00,0.495
NER-Nagaland-PV,2030.07.01.13.00,0.4455
NER-Nagaland-PV,2030.07.01.14.00,0.3715
NER-Nagaland-PV,2030.07.01.15.00,0.268
NER-Nagaland-PV,2030.07.01.16.00,0.1435
NER-Nagaland-PV,2030.07.01.17.00,0.039
NER-Nagaland-PV,2030.07.01.18.00,0.0005
NER-Nagaland-PV,2030.07.01.19.00,0
NER-Nagaland-PV,2030.07.01.20.00,0
NER-Nagaland-PV,2030.07.01.21.00,0
NER-Nagaland-PV,2030.07.01.22.00,0
NER-Nagaland-PV,2030.07.01.23.00,0
NER-Nagaland-PV,2030.10.31.00.00,0
NER-Nagaland-PV,2030.10.31.01.00,0
NER-Nagaland-PV,2030.10.31.02.00,0
NER-Nagaland-PV,2030.10.31.03.00,0
NER-Nagaland-PV,2030.10.31.04.00,0
NER-Nagaland-PV,2030.10.31.05.00,0.031
NER-Nagaland-PV,2030.10.31.06.00,0.156
NER-Nagaland-PV,2030.10.31.07.00,0.3095
NER-Nagaland-PV,2030.10.31.08.00,0.374
NER-Nagaland-PV,2030.10.31.09.00,0.459
NER-Nagaland-PV,2030.10.31.10.00,0.6125
NER-Nagaland-PV,2030.10.31.11.00,0.687
NER-Nagaland-PV,2030.10.31.12.00,0.666
NER-Nagaland-PV,2030.10.31.13.00,0.5875
NER-Nagaland-PV,2030.10.31.14.00,0.4225
NER-Nagaland-PV,2030.10.31.15.00,0.22
NER-Nagaland-PV,2030.10.31.16.00,0.064
NER-Nagaland-PV,2030.10.31.17.00,0.001
NER-Nagaland-PV,2030.10.31.18.00,0
